           [1>1]           [1>2]           [1>3]           [1>4]           [1>5]           [2>1]           [2>2]           [2>3]           [2>4]           [2>5]           [3>1]           [3>2]           [3>3]           [3>4]           [3>5]           [4>1]           [4>2]           [4>3]           [4>4]           [4>5]           [5>1]           [5>2]           [5>3]           [5>4]           [5>5]
  0.0000000E+000  3.6143554E-003  8.1871011E-009  1.5172007E-006  1.0008626E-004  3.3371757E-003  0.0000000E+000  1.6152691E-001  1.7746454E-001  1.7227110E-001  7.5183592E-007  4.9045739E-008  0.0000000E+000  4.7937264E-005  1.3353522E-004  6.9499609E-005  7.5314363E-007  4.4810504E-005  0.0000000E+000  6.9602538E-006  2.9992810E-005  1.1138351E-005  3.8752923E-005  2.5169425E-005  0.0000000E+000
  0.0000000E+000  3.5919743E-003  7.7105608E-009  1.5169358E-006  1.0010930E-004  3.3016546E-003  0.0000000E+000  1.6106192E-001  1.7703377E-001  1.7182192E-001  7.4910539E-007  4.8570488E-008  0.0000000E+000  4.7942715E-005  1.3354627E-004  6.9518787E-005  7.4636332E-007  4.4810080E-005  0.0000000E+000  6.9541251E-006  2.9974615E-005  1.1140561E-005  3.8745776E-005  2.5159869E-005  0.0000000E+000
  0.0000000E+000  3.5720986E-003  7.2980570E-009  1.5166999E-006  1.0012983E-004  3.2700607E-003  0.0000000E+000  1.6064715E-001  1.7664954E-001  1.7142126E-001  7.4667442E-007  4.8148230E-008  0.0000000E+000  4.7947608E-005  1.3355621E-004  6.9535864E-005  7.4032466E-007  4.4809691E-005  0.0000000E+000  6.9486644E-006  2.9958394E-005  1.1142528E-005  3.8739392E-005  2.5151344E-005  0.0000000E+000
  0.0000000E+000  3.5546776E-003  6.9448413E-009  1.5164927E-006  1.0014789E-004  3.2423301E-003  0.0000000E+000  1.6028216E-001  1.7631146E-001  1.7106869E-001  7.4453891E-007  4.7777956E-008  0.0000000E+000  4.7951938E-005  1.3356503E-004  6.9550867E-005  7.3501822E-007  4.4809342E-005  0.0000000E+000  6.9438640E-006  2.9944129E-005  1.1144256E-005  3.8733766E-005  2.5143842E-005  0.0000000E+000
  0.0000000E+000  3.5396670E-003  6.6467977E-009  1.5163137E-006  1.0016349E-004  3.2184073E-003  0.0000000E+000  1.5996659E-001  1.7601917E-001  1.7076387E-001  7.4269526E-007  4.7458791E-008  0.0000000E+000  4.7955700E-005  1.3357271E-004  6.9563821E-005  7.3043573E-007  4.4809035E-005  0.0000000E+000  6.9397171E-006  2.9931800E-005  1.1145748E-005  3.8728896E-005  2.5137356E-005  0.0000000E+000
  0.0000000E+000  3.5270288E-003  6.4004138E-009  1.5161627E-006  1.0017666E-004  3.1982447E-003  0.0000000E+000  1.5970011E-001  1.7577237E-001  1.7050648E-001  7.4114040E-007  4.7189981E-008  0.0000000E+000  4.7958891E-005  1.3357923E-004  6.9574747E-005  7.2657011E-007  4.4808771E-005  0.0000000E+000  6.9362180E-006  2.9921393E-005  1.1147006E-005  3.8724780E-005  2.5131878E-005  0.0000000E+000
  0.0000000E+000  3.5167312E-003  6.2027571E-009  1.5160395E-006  1.0018741E-004  3.1818020E-003  0.0000000E+000  1.5948245E-001  1.7557078E-001  1.7029624E-001  7.3987173E-007  4.6970895E-008  0.0000000E+000  4.7961506E-005  1.3358459E-004  6.9583662E-005  7.2341539E-007  4.4808553E-005  0.0000000E+000  6.9333617E-006  2.9912896E-005  1.1148032E-005  3.8721414E-005  2.5127403E-005  0.0000000E+000
  0.0000000E+000  3.5087486E-003  6.0514547E-009  1.5159438E-006  1.0019576E-004  3.1690468E-003  0.0000000E+000  1.5931338E-001  1.7541421E-001  1.7013294E-001  7.3888716E-007  4.6801022E-008  0.0000000E+000  4.7963543E-005  1.3358876E-004  6.9590582E-005  7.2096672E-007  4.4808381E-005  0.0000000E+000  6.9311442E-006  2.9906297E-005  1.1148829E-005  3.8718799E-005  2.5123927E-005  0.0000000E+000
  0.0000000E+000  3.5030608E-003  5.9446776E-009  1.5158756E-006  1.0020171E-004  3.1599538E-003  0.0000000E+000  1.5919275E-001  1.7530249E-001  1.7001642E-001  7.3818506E-007  4.6679965E-008  0.0000000E+000  4.7965000E-005  1.3359175E-004  6.9595516E-005  7.1922034E-007  4.4808258E-005  0.0000000E+000  6.9295624E-006  2.9901590E-005  1.1149397E-005  3.8716931E-005  2.5121447E-005  0.0000000E+000
  0.0000000E+000  3.4996538E-003  5.8811280E-009  1.5158348E-006  1.0020528E-004  3.1545052E-003  0.0000000E+000  1.5912041E-001  1.7523551E-001  1.6994656E-001  7.3776426E-007  4.6607444E-008  0.0000000E+000  4.7965874E-005  1.3359355E-004  6.9598473E-005  7.1817358E-007  4.4808184E-005  0.0000000E+000  6.9286143E-006  2.9898768E-005  1.1149737E-005  3.8715811E-005  2.5119960E-005  0.0000000E+000
