           [1>1]           [1>2]           [1>3]           [1>4]           [1>5]           [2>1]           [2>2]           [2>3]           [2>4]           [2>5]           [3>1]           [3>2]           [3>3]           [3>4]           [3>5]           [4>1]           [4>2]           [4>3]           [4>4]           [4>5]           [5>1]           [5>2]           [5>3]           [5>4]           [5>5]
  0.0000000E+000  3.6665007E-003  9.3194010E-009  1.5121028E-006  9.9665604E-005  2.1126599E-003  0.0000000E+000  1.1953518E-001  1.3372500E-001  1.2905651E-001  7.5807716E-007  5.0150782E-008  0.0000000E+000  4.7918278E-005  1.3350342E-004  6.9451168E-005  7.6887984E-007  4.4807990E-005  0.0000000E+000  6.9737490E-006  3.0032964E-005  1.1132144E-005  3.8766944E-005  2.5189657E-005  0.0000000E+000
  0.0000000E+000  3.6389313E-003  8.7004279E-009  1.5118217E-006  9.9696411E-005  2.0887626E-003  0.0000000E+000  1.1921623E-001  1.3344586E-001  1.2875616E-001  7.5473364E-007  4.9566091E-008  0.0000000E+000  4.7924823E-005  1.3351659E-004  6.9474647E-005  7.6058401E-007  4.4807502E-005  0.0000000E+000  6.9662578E-006  3.0010750E-005  1.1134849E-005  3.8758264E-005  2.5178010E-005  0.0000000E+000
  0.0000000E+000  3.6139895E-003  8.1566842E-009  1.5115663E-006  9.9724394E-005  2.0670477E-003  0.0000000E+000  1.1892563E-001  1.3319154E-001  1.2848251E-001  7.5169946E-007  4.9036803E-008  0.0000000E+000  4.7930824E-005  1.3352872E-004  6.9495959E-005  7.5305230E-007  4.4807044E-005  0.0000000E+000  6.9594530E-006  2.9990559E-005  1.1137305E-005  3.8750353E-005  2.5167414E-005  0.0000000E+000
  0.0000000E+000  3.5916105E-003  7.6820867E-009  1.5113363E-006  9.9749593E-005  2.0474864E-003  0.0000000E+000  1.1866321E-001  1.3296190E-001  1.2823541E-001  7.4896941E-007  4.8561638E-008  0.0000000E+000  4.7936274E-005  1.3353976E-004  6.9515137E-005  7.4627281E-007  4.4806620E-005  0.0000000E+000  6.9533249E-006  2.9972366E-005  1.1139515E-005  3.8743208E-005  2.5157860E-005  0.0000000E+000
  0.0000000E+000  3.5717368E-003  7.2712511E-009  1.5111314E-006  9.9772045E-005  2.0300526E-003  0.0000000E+000  1.1842883E-001  1.3275680E-001  1.2801471E-001  7.4653887E-007  4.8139455E-008  0.0000000E+000  4.7941166E-005  1.3354970E-004  6.9532214E-005  7.4023487E-007  4.4806231E-005  0.0000000E+000  6.9478648E-006  2.9956147E-005  1.1141482E-005  3.8736825E-005  2.5149336E-005  0.0000000E+000
  0.0000000E+000  3.5543175E-003  6.9194536E-009  1.5109512E-006  9.9791782E-005  2.0147232E-003  0.0000000E+000  1.1822234E-001  1.3257611E-001  1.2782027E-001  7.4440373E-007  4.7769249E-008  0.0000000E+000  4.7945495E-005  1.3355852E-004  6.9547217E-005  7.3492906E-007  4.4805882E-005  0.0000000E+000  6.9430649E-006  2.9941882E-005  1.1143210E-005  3.8731201E-005  2.5141835E-005  0.0000000E+000
  0.0000000E+000  3.5393083E-003  6.6225992E-009  1.5107956E-006  9.9808831E-005  2.0014781E-003  0.0000000E+000  1.1804363E-001  1.3241973E-001  1.2765200E-001  7.4256041E-007  4.7450141E-008  0.0000000E+000  4.7949257E-005  1.3356620E-004  6.9560171E-005  7.3034713E-007  4.4805574E-005  0.0000000E+000  6.9389184E-006  2.9929555E-005  1.1144702E-005  3.8726332E-005  2.5135350E-005  0.0000000E+000
  0.0000000E+000  3.5266713E-003  6.3771931E-009  1.5106643E-006  9.9823217E-005  1.9902998E-003  0.0000000E+000  1.1789259E-001  1.3228757E-001  1.2750978E-001  7.4100583E-007  4.7181380E-008  0.0000000E+000  4.7952447E-005  1.3357272E-004  6.9571097E-005  7.2648197E-007  4.4805310E-005  0.0000000E+000  6.9354196E-006  2.9919149E-005  1.1145960E-005  3.8722216E-005  2.5129872E-005  0.0000000E+000
  0.0000000E+000  3.5163748E-003  6.1803172E-009  1.5105571E-006  9.9834961E-005  1.9811738E-003  0.0000000E+000  1.1776914E-001  1.3217954E-001  1.2739353E-001  7.3973739E-007  4.6962334E-008  0.0000000E+000  4.7955062E-005  1.3357808E-004  6.9580012E-005  7.2332763E-007  4.4805092E-005  0.0000000E+000  6.9325636E-006  2.9910653E-005  1.1146987E-005  3.8718852E-005  2.5125398E-005  0.0000000E+000
  0.0000000E+000  3.5083929E-003  6.0296105E-009  1.5104739E-006  9.9844077E-005  1.9740881E-003  0.0000000E+000  1.1767319E-001  1.3209559E-001  1.2730319E-001  7.3875299E-007  4.6792491E-008  0.0000000E+000  4.7957098E-005  1.3358225E-004  6.9586931E-005  7.2087925E-007  4.4804920E-005  0.0000000E+000  6.9303463E-006  2.9904055E-005  1.1147784E-005  3.8716237E-005  2.5121923E-005  0.0000000E+000
  0.0000000E+000  3.5027057E-003  5.9232526E-009  1.5104146E-006  9.9850580E-005  1.9690334E-003  0.0000000E+000  1.1760469E-001  1.3203566E-001  1.2723870E-001  7.3805101E-007  4.6671456E-008  0.0000000E+000  4.7958555E-005  1.3358524E-004  6.9591865E-005  7.1913308E-007  4.4804797E-005  0.0000000E+000  6.9287647E-006  2.9899348E-005  1.1148352E-005  3.8714369E-005  2.5119443E-005  0.0000000E+000
  0.0000000E+000  3.4992990E-003  5.8599520E-009  1.5103790E-006  9.9854478E-005  1.9660033E-003  0.0000000E+000  1.1756361E-001  1.3199972E-001  1.2720002E-001  7.3763029E-007  4.6598948E-008  0.0000000E+000  4.7959429E-005  1.3358704E-004  6.9594823E-005  7.1808645E-007  4.4804723E-005  0.0000000E+000  6.9278167E-006  2.9896526E-005  1.1148692E-005  3.8713250E-005  2.5117956E-005  0.0000000E+000
