           [1>1]           [1>2]           [2>1]           [2>2]
  0.0000000E+000  1.1389809E-002  8.7644101E-003  0.0000000E+000
  0.0000000E+000  1.1327354E-002  8.7995857E-003  0.0000000E+000
  0.0000000E+000  1.1252881E-002  8.8353041E-003  0.0000000E+000
  0.0000000E+000  1.1166469E-002  8.8714561E-003  0.0000000E+000
  0.0000000E+000  1.1068249E-002  8.9079023E-003  0.0000000E+000
  0.0000000E+000  1.0958394E-002  8.9444704E-003  0.0000000E+000
  0.0000000E+000  1.0837128E-002  8.9809529E-003  0.0000000E+000
  0.0000000E+000  1.0704713E-002  9.0171036E-003  0.0000000E+000
  0.0000000E+000  1.0561453E-002  9.0526352E-003  0.0000000E+000
  0.0000000E+000  1.0407692E-002  9.0872154E-003  0.0000000E+000
  0.0000000E+000  1.0243803E-002  9.1204647E-003  0.0000000E+000
  0.0000000E+000  1.0070195E-002  9.1519531E-003  0.0000000E+000
  0.0000000E+000  9.8872998E-003  9.1811976E-003  0.0000000E+000
  0.0000000E+000  9.6955771E-003  9.2076600E-003  0.0000000E+000
  0.0000000E+000  9.4955053E-003  9.2307454E-003  0.0000000E+000
  0.0000000E+000  9.2875808E-003  9.2498020E-003  0.0000000E+000
  0.0000000E+000  9.0723139E-003  9.2641213E-003  0.0000000E+000
  0.0000000E+000  8.8502263E-003  9.2729403E-003  0.0000000E+000
  0.0000000E+000  8.6218481E-003  9.2754456E-003  0.0000000E+000
  0.0000000E+000  8.3877147E-003  9.2707793E-003  0.0000000E+000
  0.0000000E+000  8.1483651E-003  9.2580476E-003  0.0000000E+000
  0.0000000E+000  7.9043392E-003  9.2363322E-003  0.0000000E+000
  0.0000000E+000  7.6561761E-003  9.2047042E-003  0.0000000E+000
  0.0000000E+000  7.4044126E-003  9.1622423E-003  0.0000000E+000
  0.0000000E+000  7.1495815E-003  9.1080524E-003  0.0000000E+000
  0.0000000E+000  6.8922106E-003  9.0412918E-003  0.0000000E+000
  0.0000000E+000  6.6328220E-003  8.9611943E-003  0.0000000E+000
  0.0000000E+000  6.3719314E-003  8.8670980E-003  0.0000000E+000
  0.0000000E+000  6.1100475E-003  8.7584734E-003  0.0000000E+000
  0.0000000E+000  5.8476720E-003  8.6349509E-003  0.0000000E+000
  0.0000000E+000  5.5852996E-003  8.4963468E-003  0.0000000E+000
  0.0000000E+000  5.3234182E-003  8.3426849E-003  0.0000000E+000
  0.0000000E+000  5.0625092E-003  8.1742141E-003  0.0000000E+000
  0.0000000E+000  4.8030480E-003  7.9914180E-003  0.0000000E+000
  0.0000000E+000  4.5455046E-003  7.7950181E-003  0.0000000E+000
  0.0000000E+000  4.2903444E-003  7.5859673E-003  0.0000000E+000
  0.0000000E+000  4.0380288E-003  7.3654349E-003  0.0000000E+000
  0.0000000E+000  3.7890161E-003  7.1347830E-003  0.0000000E+000
  0.0000000E+000  3.5437627E-003  6.8955356E-003  0.0000000E+000
  0.0000000E+000  3.3027236E-003  6.6493406E-003  0.0000000E+000
  0.0000000E+000  3.0663534E-003  6.3979284E-003  0.0000000E+000
  0.0000000E+000  2.8351073E-003  6.1430684E-003  0.0000000E+000
  0.0000000E+000  2.6094420E-003  5.8865249E-003  0.0000000E+000
  0.0000000E+000  2.3898163E-003  5.6300163E-003  0.0000000E+000
  0.0000000E+000  2.1766920E-003  5.3751780E-003  0.0000000E+000
  0.0000000E+000  1.9705344E-003  5.1235307E-003  0.0000000E+000
  0.0000000E+000  1.7718129E-003  4.8764557E-003  0.0000000E+000
  0.0000000E+000  1.5810016E-003  4.6351770E-003  0.0000000E+000
  0.0000000E+000  1.3985790E-003  4.4007502E-003  0.0000000E+000
  0.0000000E+000  1.2250287E-003  4.1740584E-003  0.0000000E+000
  0.0000000E+000  1.0608389E-003  3.9558131E-003  0.0000000E+000
  0.0000000E+000  9.0650219E-004  3.7465607E-003  0.0000000E+000
  0.0000000E+000  7.6251514E-004  3.5466925E-003  0.0000000E+000
  0.0000000E+000  6.2937748E-004  3.3564577E-003  0.0000000E+000
  0.0000000E+000  5.0759111E-004  3.1759776E-003  0.0000000E+000
  0.0000000E+000  3.9765883E-004  3.0052618E-003  0.0000000E+000
  0.0000000E+000  3.0008286E-004  2.8442235E-003  0.0000000E+000
  0.0000000E+000  2.1536300E-004  2.6926954E-003  0.0000000E+000
  0.0000000E+000  1.4399452E-004  2.5504442E-003  0.0000000E+000
  0.0000000E+000  8.6465831E-005  2.4171841E-003  0.0000000E+000
  0.0000000E+000  4.3255764E-005  2.2925894E-003  0.0000000E+000
  0.0000000E+000  1.4830625E-005  2.1763050E-003  0.0000000E+000
  0.0000000E+000  1.6409589E-006  2.0679561E-003  0.0000000E+000
  0.0000000E+000  4.1180489E-006  1.9671563E-003  0.0000000E+000
  0.0000000E+000  2.2670182E-005  1.8735143E-003  0.0000000E+000
  0.0000000E+000  5.7678701E-005  1.7866397E-003  0.0000000E+000
  0.0000000E+000  1.0949387E-004  1.7061474E-003  0.0000000E+000
  0.0000000E+000  1.7843063E-004  1.6316612E-003  0.0000000E+000
  0.0000000E+000  2.6476423E-004  1.5628166E-003  0.0000000E+000
  0.0000000E+000  3.6872581E-004  1.4992629E-003  0.0000000E+000
  0.0000000E+000  4.9049812E-004  1.4406646E-003  0.0000000E+000
  0.0000000E+000  6.3021115E-004  1.3867024E-003  0.0000000E+000
  0.0000000E+000  7.8793810E-004  1.3370735E-003  0.0000000E+000
  0.0000000E+000  9.6369147E-004  1.2914924E-003  0.0000000E+000
  0.0000000E+000  1.1574195E-003  1.2496902E-003  0.0000000E+000
  0.0000000E+000  1.3690031E-003  1.2114145E-003  0.0000000E+000
  0.0000000E+000  1.5982529E-003  1.1764295E-003  0.0000000E+000
  0.0000000E+000  1.8449076E-003  1.1445146E-003  0.0000000E+000
  0.0000000E+000  2.1086316E-003  1.1154644E-003  0.0000000E+000
  0.0000000E+000  2.3890152E-003  1.0890878E-003  0.0000000E+000
  0.0000000E+000  2.6855735E-003  1.0652072E-003  0.0000000E+000
  0.0000000E+000  2.9977475E-003  1.0436581E-003  0.0000000E+000
  0.0000000E+000  3.3249054E-003  1.0242878E-003  0.0000000E+000
  0.0000000E+000  3.6663449E-003  1.0069551E-003  0.0000000E+000
  0.0000000E+000  4.0212958E-003  9.9152931E-004  0.0000000E+000
  0.0000000E+000  4.3889244E-003  9.7788985E-004  0.0000000E+000
  0.0000000E+000  4.7683375E-003  9.6592522E-004  0.0000000E+000
  0.0000000E+000  5.1585877E-003  9.5553252E-004  0.0000000E+000
  0.0000000E+000  5.5586794E-003  9.4661680E-004  0.0000000E+000
  0.0000000E+000  5.9675749E-003  9.3909041E-004  0.0000000E+000
  0.0000000E+000  6.3842013E-003  9.3287246E-004  0.0000000E+000
  0.0000000E+000  6.8074579E-003  9.2788825E-004  0.0000000E+000
  0.0000000E+000  7.2362229E-003  9.2406872E-004  0.0000000E+000
  0.0000000E+000  7.6693617E-003  9.2134999E-004  0.0000000E+000
  0.0000000E+000  8.1057337E-003  9.1967282E-004  0.0000000E+000
  0.0000000E+000  8.5442003E-003  9.1898219E-004  0.0000000E+000
  0.0000000E+000  8.9836313E-003  9.1922682E-004  0.0000000E+000
  0.0000000E+000  9.4229127E-003  9.2035874E-004  0.0000000E+000
  0.0000000E+000  9.8609524E-003  9.2233287E-004  0.0000000E+000
  0.0000000E+000  1.0296686E-002  9.2510661E-004  0.0000000E+000
  0.0000000E+000  1.0729084E-002  9.2863944E-004  0.0000000E+000
  0.0000000E+000  1.1157154E-002  9.3289252E-004  0.0000000E+000
  0.0000000E+000  1.1579947E-002  9.3782830E-004  0.0000000E+000
  0.0000000E+000  1.1996558E-002  9.4341013E-004  0.0000000E+000
  0.0000000E+000  1.2406134E-002  9.4960189E-004  0.0000000E+000
  0.0000000E+000  1.2807871E-002  9.5636762E-004  0.0000000E+000
  0.0000000E+000  1.3201018E-002  9.6367117E-004  0.0000000E+000
  0.0000000E+000  1.3584877E-002  9.7147579E-004  0.0000000E+000
  0.0000000E+000  1.3958805E-002  9.7974384E-004  0.0000000E+000
  0.0000000E+000  1.4322210E-002  9.8843641E-004  0.0000000E+000
  0.0000000E+000  1.4674554E-002  9.9751304E-004  0.0000000E+000
  0.0000000E+000  1.5015349E-002  1.0069314E-003  0.0000000E+000
  0.0000000E+000  1.5344159E-002  1.0166470E-003  0.0000000E+000
  0.0000000E+000  1.5660593E-002  1.0266131E-003  0.0000000E+000
  0.0000000E+000  1.5964306E-002  1.0367803E-003  0.0000000E+000
  0.0000000E+000  1.6254996E-002  1.0470965E-003  0.0000000E+000
  0.0000000E+000  1.6532399E-002  1.0575069E-003  0.0000000E+000
  0.0000000E+000  1.6796289E-002  1.0679540E-003  0.0000000E+000
  0.0000000E+000  1.7046475E-002  1.0783776E-003  0.0000000E+000
  0.0000000E+000  1.7282796E-002  1.0887149E-003  0.0000000E+000
  0.0000000E+000  1.7505118E-002  1.0989009E-003  0.0000000E+000
  0.0000000E+000  1.7713333E-002  1.1088688E-003  0.0000000E+000
  0.0000000E+000  1.7907355E-002  1.1185502E-003  0.0000000E+000
  0.0000000E+000  1.8087117E-002  1.1278760E-003  0.0000000E+000
  0.0000000E+000  1.8252567E-002  1.1367770E-003  0.0000000E+000
  0.0000000E+000  1.8403670E-002  1.1451845E-003  0.0000000E+000
  0.0000000E+000  1.8540399E-002  1.1530312E-003  0.0000000E+000
  0.0000000E+000  1.8662739E-002  1.1602522E-003  0.0000000E+000
  0.0000000E+000  1.8770682E-002  1.1667862E-003  0.0000000E+000
  0.0000000E+000  1.8864223E-002  1.1725757E-003  0.0000000E+000
  0.0000000E+000  1.8943364E-002  1.1775690E-003  0.0000000E+000
  0.0000000E+000  1.9008108E-002  1.1817202E-003  0.0000000E+000
  0.0000000E+000  1.9058458E-002  1.1849906E-003  0.0000000E+000
  0.0000000E+000  1.9094418E-002  1.1873493E-003  0.0000000E+000
  0.0000000E+000  1.9115993E-002  1.1887736E-003  0.0000000E+000
