           [1>1]           [1>2]           [2>1]           [2>2]
  0.0000000E+000  9.8410608E-002  1.0284634E-001  0.0000000E+000
  0.0000000E+000  1.0144625E-001  1.0176794E-001  0.0000000E+000
  0.0000000E+000  1.0313053E-001  1.0139245E-001  0.0000000E+000
  0.0000000E+000  1.0340894E-001  1.0164627E-001  0.0000000E+000
  0.0000000E+000  1.0227967E-001  1.0243718E-001  0.0000000E+000
  0.0000000E+000  9.9791124E-002  1.0366107E-001  0.0000000E+000
  0.0000000E+000  9.6037003E-002  1.0520688E-001  0.0000000E+000
  0.0000000E+000  9.1149477E-002  1.0696050E-001  0.0000000E+000
  0.0000000E+000  8.5291312E-002  1.0880805E-001  0.0000000E+000
  0.0000000E+000  7.8647679E-002  1.1063886E-001  0.0000000E+000
  0.0000000E+000  7.1418298E-002  1.1234822E-001  0.0000000E+000
  0.0000000E+000  6.3810387E-002  1.1383990E-001  0.0000000E+000
  0.0000000E+000  5.6032715E-002  1.1502835E-001  0.0000000E+000
  0.0000000E+000  4.8290845E-002  1.1584031E-001  0.0000000E+000
  0.0000000E+000  4.0783530E-002  1.1621580E-001  0.0000000E+000
  0.0000000E+000  3.3700053E-002  1.1610828E-001  0.0000000E+000
  0.0000000E+000  2.7218237E-002  1.1548398E-001  0.0000000E+000
  0.0000000E+000  2.1502781E-002  1.1432044E-001  0.0000000E+000
  0.0000000E+000  1.6703528E-002  1.1260433E-001  0.0000000E+000
  0.0000000E+000  1.2953271E-002  1.1032886E-001  0.0000000E+000
  0.0000000E+000  1.0364681E-002  1.0749090E-001  0.0000000E+000
  0.0000000E+000  9.0260069E-003  1.0408825E-001  0.0000000E+000
  0.0000000E+000  8.9952627E-003  1.0011740E-001  0.0000000E+000
  0.0000000E+000  1.0292795E-002  9.5572301E-002  0.0000000E+000
  0.0000000E+000  1.2892439E-002  9.0444726E-002  0.0000000E+000
  0.0000000E+000  1.6711915E-002  8.4727171E-002  0.0000000E+000
  0.0000000E+000  2.1603755E-002  7.8419117E-002  0.0000000E+000
  0.0000000E+000  2.7348791E-002  7.1537555E-002  0.0000000E+000
  0.0000000E+000  3.3654889E-002  6.4131970E-002  0.0000000E+000
  0.0000000E+000  4.0163887E-002  5.6302359E-002  0.0000000E+000
  0.0000000E+000  4.6469211E-002  4.8216123E-002  0.0000000E+000
  0.0000000E+000  5.2144964E-002  4.0116375E-002  0.0000000E+000
  0.0000000E+000  5.6784581E-002  3.2312532E-002  0.0000000E+000
  0.0000000E+000  6.0043847E-002  2.5147179E-002  0.0000000E+000
  0.0000000E+000  6.1680540E-002  1.8942718E-002  0.0000000E+000
  0.0000000E+000  6.1582377E-002  1.3943516E-002  0.0000000E+000
  0.0000000E+000  5.9777063E-002  1.0275472E-002  0.0000000E+000
  0.0000000E+000  5.6422593E-002  7.9384249E-003  0.0000000E+000
  0.0000000E+000  5.1780835E-002  6.8311750E-003  0.0000000E+000
  0.0000000E+000  4.6181050E-002  6.7951707E-003  0.0000000E+000
  0.0000000E+000  3.9981163E-002  7.6593508E-003  0.0000000E+000
  0.0000000E+000  3.3533431E-002  9.2742345E-003  0.0000000E+000
  0.0000000E+000  2.7158569E-002  1.1531639E-002  0.0000000E+000
  0.0000000E+000  2.1129596E-002  1.4372220E-002  0.0000000E+000
  0.0000000E+000  1.5664597E-002  1.7785092E-002  0.0000000E+000
  0.0000000E+000  1.0926367E-002  2.1803262E-002  0.0000000E+000
  0.0000000E+000  7.0266668E-003  2.6497019E-002  0.0000000E+000
  0.0000000E+000  4.0330037E-003  3.1965757E-002  0.0000000E+000
  0.0000000E+000  1.9763711E-003  3.8327221E-002  0.0000000E+000
  0.0000000E+000  8.5890049E-004  4.5701986E-002  0.0000000E+000
  0.0000000E+000  6.6080945E-004  5.4190256E-002  0.0000000E+000
  0.0000000E+000  1.3463654E-003  6.3838188E-002  0.0000000E+000
  0.0000000E+000  2.8687865E-003  7.4593111E-002  0.0000000E+000
  0.0000000E+000  5.1741228E-003  8.6252439E-002  0.0000000E+000
  0.0000000E+000  8.2042154E-003  9.8420344E-002  0.0000000E+000
  0.0000000E+000  1.1898844E-002  1.1049648E-001  0.0000000E+000
  0.0000000E+000  1.6197163E-002  1.2172385E-001  0.0000000E+000
  0.0000000E+000  2.1038493E-002  1.3130718E-001  0.0000000E+000
  0.0000000E+000  2.6362522E-002  1.3857742E-001  0.0000000E+000
  0.0000000E+000  3.2108889E-002  1.4314206E-001  0.0000000E+000
  0.0000000E+000  3.8216139E-002  1.4495732E-001  0.0000000E+000
  0.0000000E+000  4.4619927E-002  1.4429651E-001  0.0000000E+000
  0.0000000E+000  5.1250375E-002  1.4164213E-001  0.0000000E+000
  0.0000000E+000  5.8028402E-002  1.3755670E-001  0.0000000E+000
  0.0000000E+000  6.4860885E-002  1.3257851E-001  0.0000000E+000
  0.0000000E+000  7.1634604E-002  1.2716101E-001  0.0000000E+000
  0.0000000E+000  7.8209129E-002  1.2165212E-001  0.0000000E+000
  0.0000000E+000  8.4409341E-002  1.1629938E-001  0.0000000E+000
  0.0000000E+000  9.0019139E-002  1.1126743E-001  0.0000000E+000
  0.0000000E+000  9.4779250E-002  1.0665861E-001  0.0000000E+000
  0.0000000E+000  9.8393687E-002  1.0253162E-001  0.0000000E+000
  0.0000000E+000  1.0055064E-001  9.8916694E-002  0.0000000E+000
  0.0000000E+000  1.0096278E-001  9.5826992E-002  0.0000000E+000
  0.0000000E+000  9.9427045E-002  9.3266782E-002  0.0000000E+000
  0.0000000E+000  9.5893459E-002  9.1237230E-002  0.0000000E+000
  0.0000000E+000  9.0520191E-002  8.9740428E-002  0.0000000E+000
  0.0000000E+000  8.3685846E-002  8.8782234E-002  0.0000000E+000
  0.0000000E+000  7.5940937E-002  8.8374326E-002  0.0000000E+000
  0.0000000E+000  6.7907400E-002  8.8535732E-002  0.0000000E+000
  0.0000000E+000  6.0161893E-002  8.9293973E-002  0.0000000E+000
  0.0000000E+000  5.3145050E-002  9.0685824E-002  0.0000000E+000
  0.0000000E+000  4.7121214E-002  9.2757532E-002  0.0000000E+000
  0.0000000E+000  4.2186971E-002  9.5564107E-002  0.0000000E+000
  0.0000000E+000  3.8309675E-002  9.9166945E-002  0.0000000E+000
  0.0000000E+000  3.5374860E-002  1.0362854E-001  0.0000000E+000
  0.0000000E+000  3.3228234E-002  1.0900224E-001  0.0000000E+000
  0.0000000E+000  3.1706425E-002  1.1531410E-001  0.0000000E+000
  0.0000000E+000  3.0656466E-002  1.2253286E-001  0.0000000E+000
  0.0000000E+000  2.9946663E-002  1.3052403E-001  0.0000000E+000
  0.0000000E+000  2.9472027E-002  1.3898717E-001  0.0000000E+000
  0.0000000E+000  2.9156996E-002  1.4738476E-001  0.0000000E+000
  0.0000000E+000  2.8957477E-002  1.5489083E-001  0.0000000E+000
  0.0000000E+000  2.8863630E-002  1.6041463E-001  0.0000000E+000
  0.0000000E+000  2.8904339E-002  1.6276541E-001  0.0000000E+000
  0.0000000E+000  2.9153858E-002  1.6097718E-001  0.0000000E+000
  0.0000000E+000  2.9740515E-002  1.5468745E-001  0.0000000E+000
  0.0000000E+000  3.0856277E-002  1.4434981E-001  0.0000000E+000
  0.0000000E+000  3.2764039E-002  1.3111341E-001  0.0000000E+000
  0.0000000E+000  3.5796427E-002  1.1643069E-001  0.0000000E+000
  0.0000000E+000  4.0336115E-002  1.0163473E-001  0.0000000E+000
  0.0000000E+000  4.6765224E-002  8.7687481E-002  0.0000000E+000
  0.0000000E+000  5.5375241E-002  7.5133733E-002  0.0000000E+000
  0.0000000E+000  6.6245480E-002  6.4182133E-002  0.0000000E+000
  0.0000000E+000  7.9127987E-002  5.4822433E-002  0.0000000E+000
  0.0000000E+000  9.3403044E-002  4.6926760E-002  0.0000000E+000
  0.0000000E+000  1.0815933E-001  4.0319068E-002  0.0000000E+000
  0.0000000E+000  1.2239060E-001  3.4815893E-002  0.0000000E+000
  0.0000000E+000  1.3522564E-001  3.0247009E-002  0.0000000E+000
  0.0000000E+000  1.4608799E-001  2.6463910E-002  0.0000000E+000
  0.0000000E+000  1.5473485E-001  2.3341664E-002  0.0000000E+000
  0.0000000E+000  1.6119662E-001  2.0777571E-002  0.0000000E+000
  0.0000000E+000  1.6567440E-001  1.8688543E-002  0.0000000E+000
  0.0000000E+000  1.6844348E-001  1.7008178E-002  0.0000000E+000
  0.0000000E+000  1.6978524E-001  1.5684001E-002  0.0000000E+000
  0.0000000E+000  1.6994893E-001  1.4675041E-002  0.0000000E+000
  0.0000000E+000  1.6913553E-001  1.3949773E-002  0.0000000E+000
  0.0000000E+000  1.6749485E-001  1.3484384E-002  0.0000000E+000
  0.0000000E+000  1.6512910E-001  1.3261306E-002  0.0000000E+000
  0.0000000E+000  1.6209870E-001  1.3267915E-002  0.0000000E+000
  0.0000000E+000  1.5842824E-001  1.3495331E-002  0.0000000E+000
  0.0000000E+000  1.5411161E-001  1.3937223E-002  0.0000000E+000
  0.0000000E+000  1.4911623E-001  1.4588540E-002  0.0000000E+000
  0.0000000E+000  1.4338656E-001  1.5444101E-002  0.0000000E+000
  0.0000000E+000  1.3684771E-001  1.6496996E-002  0.0000000E+000
  0.0000000E+000  1.2940988E-001  1.7736797E-002  0.0000000E+000
  0.0000000E+000  1.2097527E-001  1.9147636E-002  0.0000000E+000
  0.0000000E+000  1.1144939E-001  2.0706307E-002  0.0000000E+000
  0.0000000E+000  1.0075955E-001  2.2380628E-002  0.0000000E+000
  0.0000000E+000  8.8883862E-002  2.4128431E-002  0.0000000E+000
  0.0000000E+000  7.5893868E-002  2.5897538E-002  0.0000000E+000
  0.0000000E+000  6.2011270E-002  2.7627047E-002  0.0000000E+000
  0.0000000E+000  4.7672739E-002  2.9250069E-002  0.0000000E+000
  0.0000000E+000  3.3583964E-002  3.0697768E-002  0.0000000E+000
  0.0000000E+000  2.0727766E-002  3.1904274E-002  0.0000000E+000
  0.0000000E+000  1.0281672E-002  3.2811819E-002  0.0000000E+000
  0.0000000E+000  3.4182769E-003  3.3375419E-002  0.0000000E+000
