           [1>1]           [1>2]           [2>1]           [2>2]
  0.0000000E+000  5.5209630E-003  3.6747120E-003  0.0000000E+000
  0.0000000E+000  5.5744773E-003  3.7712856E-003  0.0000000E+000
  0.0000000E+000  5.6310549E-003  3.8767612E-003  0.0000000E+000
  0.0000000E+000  5.6907403E-003  3.9906542E-003  0.0000000E+000
  0.0000000E+000  5.7535804E-003  4.1124885E-003  0.0000000E+000
  0.0000000E+000  5.8196237E-003  4.2417998E-003  0.0000000E+000
  0.0000000E+000  5.8889209E-003  4.3781380E-003  0.0000000E+000
  0.0000000E+000  5.9615237E-003  4.5210687E-003  0.0000000E+000
  0.0000000E+000  6.0374854E-003  4.6701746E-003  0.0000000E+000
  0.0000000E+000  6.1168605E-003  4.8250563E-003  0.0000000E+000
  0.0000000E+000  6.1997039E-003  4.9853326E-003  0.0000000E+000
  0.0000000E+000  6.2860713E-003  5.1506404E-003  0.0000000E+000
  0.0000000E+000  6.3760185E-003  5.3206343E-003  0.0000000E+000
  0.0000000E+000  6.4696012E-003  5.4949859E-003  0.0000000E+000
  0.0000000E+000  6.5668748E-003  5.6733829E-003  0.0000000E+000
  0.0000000E+000  6.6678936E-003  5.8555280E-003  0.0000000E+000
  0.0000000E+000  6.7727110E-003  6.0411379E-003  0.0000000E+000
  0.0000000E+000  6.8813789E-003  6.2299414E-003  0.0000000E+000
  0.0000000E+000  6.9939473E-003  6.4216785E-003  0.0000000E+000
  0.0000000E+000  7.1104640E-003  6.6160984E-003  0.0000000E+000
  0.0000000E+000  7.2309742E-003  6.8129582E-003  0.0000000E+000
  0.0000000E+000  7.3555203E-003  7.0120212E-003  0.0000000E+000
  0.0000000E+000  7.4841412E-003  7.2130556E-003  0.0000000E+000
  0.0000000E+000  7.6168725E-003  7.4158323E-003  0.0000000E+000
  0.0000000E+000  7.7537458E-003  7.6201239E-003  0.0000000E+000
  0.0000000E+000  7.8947886E-003  7.8257029E-003  0.0000000E+000
  0.0000000E+000  8.0400242E-003  8.0323401E-003  0.0000000E+000
  0.0000000E+000  8.1894710E-003  8.2398034E-003  0.0000000E+000
  0.0000000E+000  8.3431431E-003  8.4478563E-003  0.0000000E+000
  0.0000000E+000  8.5010497E-003  8.6562566E-003  0.0000000E+000
  0.0000000E+000  8.6631951E-003  8.8647552E-003  0.0000000E+000
  0.0000000E+000  8.8295789E-003  9.0730950E-003  0.0000000E+000
  0.0000000E+000  9.0001961E-003  9.2810096E-003  0.0000000E+000
  0.0000000E+000  9.1750371E-003  9.4882227E-003  0.0000000E+000
  0.0000000E+000  9.3540879E-003  9.6944474E-003  0.0000000E+000
  0.0000000E+000  9.5373307E-003  9.8993849E-003  0.0000000E+000
  0.0000000E+000  9.7247440E-003  1.0102725E-002  0.0000000E+000
  0.0000000E+000  9.9163030E-003  1.0304145E-002  0.0000000E+000
  0.0000000E+000  1.0111980E-002  1.0503309E-002  0.0000000E+000
  0.0000000E+000  1.0311746E-002  1.0699869E-002  0.0000000E+000
  0.0000000E+000  1.0515570E-002  1.0893467E-002  0.0000000E+000
  0.0000000E+000  1.0723420E-002  1.1083729E-002  0.0000000E+000
  0.0000000E+000  1.0935265E-002  1.1270273E-002  0.0000000E+000
  0.0000000E+000  1.1151072E-002  1.1452706E-002  0.0000000E+000
  0.0000000E+000  1.1370812E-002  1.1630626E-002  0.0000000E+000
  0.0000000E+000  1.1594458E-002  1.1803623E-002  0.0000000E+000
  0.0000000E+000  1.1821986E-002  1.1971279E-002  0.0000000E+000
  0.0000000E+000  1.2053374E-002  1.2133176E-002  0.0000000E+000
  0.0000000E+000  1.2288609E-002  1.2288891E-002  0.0000000E+000
  0.0000000E+000  1.2527679E-002  1.2438001E-002  0.0000000E+000
  0.0000000E+000  1.2770581E-002  1.2580088E-002  0.0000000E+000
  0.0000000E+000  1.3017319E-002  1.2714736E-002  0.0000000E+000
  0.0000000E+000  1.3267903E-002  1.2841542E-002  0.0000000E+000
  0.0000000E+000  1.3522353E-002  1.2960111E-002  0.0000000E+000
  0.0000000E+000  1.3780697E-002  1.3070064E-002  0.0000000E+000
  0.0000000E+000  1.4042973E-002  1.3171042E-002  0.0000000E+000
  0.0000000E+000  1.4309228E-002  1.3262704E-002  0.0000000E+000
  0.0000000E+000  1.4579520E-002  1.3344736E-002  0.0000000E+000
  0.0000000E+000  1.4853918E-002  1.3416853E-002  0.0000000E+000
  0.0000000E+000  1.5132499E-002  1.3478798E-002  0.0000000E+000
  0.0000000E+000  1.5415354E-002  1.3530350E-002  0.0000000E+000
  0.0000000E+000  1.5702582E-002  1.3571326E-002  0.0000000E+000
  0.0000000E+000  1.5994293E-002  1.3601579E-002  0.0000000E+000
  0.0000000E+000  1.6290609E-002  1.3621006E-002  0.0000000E+000
  0.0000000E+000  1.6591662E-002  1.3629546E-002  0.0000000E+000
  0.0000000E+000  1.6897593E-002  1.3627183E-002  0.0000000E+000
  0.0000000E+000  1.7208552E-002  1.3613946E-002  0.0000000E+000
  0.0000000E+000  1.7524700E-002  1.3589909E-002  0.0000000E+000
  0.0000000E+000  1.7846205E-002  1.3555193E-002  0.0000000E+000
  0.0000000E+000  1.8173245E-002  1.3509963E-002  0.0000000E+000
  0.0000000E+000  1.8506004E-002  1.3454430E-002  0.0000000E+000
  0.0000000E+000  1.8844672E-002  1.3388846E-002  0.0000000E+000
  0.0000000E+000  1.9189446E-002  1.3313504E-002  0.0000000E+000
  0.0000000E+000  1.9540529E-002  1.3228737E-002  0.0000000E+000
  0.0000000E+000  1.9898126E-002  1.3134912E-002  0.0000000E+000
  0.0000000E+000  2.0262447E-002  1.3032430E-002  0.0000000E+000
  0.0000000E+000  2.0633704E-002  1.2921721E-002  0.0000000E+000
  0.0000000E+000  2.1012108E-002  1.2803242E-002  0.0000000E+000
  0.0000000E+000  2.1397871E-002  1.2677472E-002  0.0000000E+000
  0.0000000E+000  2.1791204E-002  1.2544908E-002  0.0000000E+000
  0.0000000E+000  2.2192316E-002  1.2406063E-002  0.0000000E+000
  0.0000000E+000  2.2601408E-002  1.2261461E-002  0.0000000E+000
  0.0000000E+000  2.3018677E-002  1.2111633E-002  0.0000000E+000
  0.0000000E+000  2.3444314E-002  1.1957113E-002  0.0000000E+000
  0.0000000E+000  2.3878496E-002  1.1798438E-002  0.0000000E+000
  0.0000000E+000  2.4321392E-002  1.1636139E-002  0.0000000E+000
  0.0000000E+000  2.4773156E-002  1.1470743E-002  0.0000000E+000
  0.0000000E+000  2.5233925E-002  1.1302767E-002  0.0000000E+000
  0.0000000E+000  2.5703817E-002  1.1132718E-002  0.0000000E+000
  0.0000000E+000  2.6182932E-002  1.0961089E-002  0.0000000E+000
  0.0000000E+000  2.6671341E-002  1.0788357E-002  0.0000000E+000
  0.0000000E+000  2.7169091E-002  1.0614983E-002  0.0000000E+000
  0.0000000E+000  2.7676199E-002  1.0441406E-002  0.0000000E+000
  0.0000000E+000  2.8192647E-002  1.0268050E-002  0.0000000E+000
  0.0000000E+000  2.8718380E-002  1.0095315E-002  0.0000000E+000
  0.0000000E+000  2.9253302E-002  9.9235808E-003  0.0000000E+000
  0.0000000E+000  2.9797274E-002  9.7532061E-003  0.0000000E+000
  0.0000000E+000  3.0350105E-002  9.5845272E-003  0.0000000E+000
  0.0000000E+000  3.0911553E-002  9.4178587E-003  0.0000000E+000
  0.0000000E+000  3.1481319E-002  9.2534938E-003  0.0000000E+000
  0.0000000E+000  3.2059040E-002  9.0917044E-003  0.0000000E+000
  0.0000000E+000  3.2644289E-002  8.9327417E-003  0.0000000E+000
  0.0000000E+000  3.3236568E-002  8.7768370E-003  0.0000000E+000
  0.0000000E+000  3.3835302E-002  8.6242020E-003  0.0000000E+000
  0.0000000E+000  3.4439839E-002  8.4750299E-003  0.0000000E+000
  0.0000000E+000  3.5049443E-002  8.3294961E-003  0.0000000E+000
  0.0000000E+000  3.5663291E-002  8.1877591E-003  0.0000000E+000
  0.0000000E+000  3.6280469E-002  8.0499617E-003  0.0000000E+000
  0.0000000E+000  3.6899971E-002  7.9162314E-003  0.0000000E+000
  0.0000000E+000  3.7520693E-002  7.7866819E-003  0.0000000E+000
  0.0000000E+000  3.8141437E-002  7.6614139E-003  0.0000000E+000
  0.0000000E+000  3.8760905E-002  7.5405157E-003  0.0000000E+000
  0.0000000E+000  3.9377702E-002  7.4240647E-003  0.0000000E+000
  0.0000000E+000  3.9990338E-002  7.3121280E-003  0.0000000E+000
  0.0000000E+000  4.0597227E-002  7.2047632E-003  0.0000000E+000
  0.0000000E+000  4.1196696E-002  7.1020194E-003  0.0000000E+000
  0.0000000E+000  4.1786987E-002  7.0039383E-003  0.0000000E+000
  0.0000000E+000  4.2366265E-002  6.9105542E-003  0.0000000E+000
  0.0000000E+000  4.2932628E-002  6.8218957E-003  0.0000000E+000
  0.0000000E+000  4.3484114E-002  6.7379855E-003  0.0000000E+000
  0.0000000E+000  4.4018717E-002  6.6588419E-003  0.0000000E+000
  0.0000000E+000  4.4534398E-002  6.5844787E-003  0.0000000E+000
  0.0000000E+000  4.5029102E-002  6.5149063E-003  0.0000000E+000
  0.0000000E+000  4.5500775E-002  6.4501320E-003  0.0000000E+000
  0.0000000E+000  4.5947379E-002  6.3901604E-003  0.0000000E+000
  0.0000000E+000  4.6366916E-002  6.3349941E-003  0.0000000E+000
  0.0000000E+000  4.6757444E-002  6.2846341E-003  0.0000000E+000
  0.0000000E+000  4.7117100E-002  6.2390799E-003  0.0000000E+000
  0.0000000E+000  4.7444120E-002  6.1983301E-003  0.0000000E+000
  0.0000000E+000  4.7736858E-002  6.1623828E-003  0.0000000E+000
  0.0000000E+000  4.7993808E-002  6.1312355E-003  0.0000000E+000
  0.0000000E+000  4.8213623E-002  6.1048856E-003  0.0000000E+000
  0.0000000E+000  4.8395131E-002  6.0833306E-003  0.0000000E+000
  0.0000000E+000  4.8537348E-002  6.0665683E-003  0.0000000E+000
  0.0000000E+000  4.8639496E-002  6.0545966E-003  0.0000000E+000
  0.0000000E+000  4.8701013E-002  6.0474142E-003  0.0000000E+000
